Region,Date,New Cases,New Cases (cumulative),Reinfections,Reinfections (cumulative),New Daily Deaths,New Daily Deaths (cumulative),New Hospital Admissions,New Hospital Admissions (cumulative),"New Vaccinations, 1st dose","New Vaccinations, 1st dose (cumulative)","New Vaccinations, 2nd dose","New Vaccinations, 2nd dose (cumulative)","New Vaccinations, Booster","New Vaccinations, Booster (cumulative)"
South East,05/06/2021,408,560057,8.0,2133.0,0.0,17396.0,8.0,53139.0,30832.0,5606266.0,70429.0,3891938.0,23.0,834.0
South East,04/06/2021,493,559649,9.0,2125.0,2.0,17396.0,6.0,53131.0,24599.0,5575434.0,56575.0,3821509.0,14.0,811.0
South East,03/06/2021,531,559156,21.0,2116.0,0.0,17394.0,3.0,53125.0,26889.0,5550835.0,58487.0,3764934.0,28.0,797.0
South East,02/06/2021,562,558625,15.0,2095.0,0.0,17394.0,4.0,53122.0,20144.0,5523946.0,48919.0,3706447.0,14.0,769.0
South East,01/06/2021,475,558063,15.0,2080.0,0.0,17394.0,10.0,53118.0,9178.0,5503802.0,49828.0,3657528.0,11.0,755.0
South East,31/05/2021,368,557588,6.0,2065.0,0.0,17394.0,4.0,53108.0,10823.0,5494624.0,29255.0,3607700.0,7.0,744.0
South East,30/05/2021,317,557220,5.0,2059.0,0.0,17394.0,4.0,53104.0,15787.0,5483801.0,35225.0,3578445.0,4.0,737.0
South East,29/05/2021,286,556903,7.0,2054.0,0.0,17394.0,4.0,53100.0,28375.0,5468014.0,70533.0,3543220.0,20.0,733.0
South East,28/05/2021,331,556617,14.0,2047.0,1.0,17394.0,3.0,53096.0,31927.0,5439639.0,65834.0,3472687.0,10.0,713.0
South East,27/05/2021,350,556286,9.0,2033.0,1.0,17393.0,8.0,53093.0,40626.0,5407712.0,58044.0,3406853.0,19.0,703.0
South East,26/05/2021,349,555936,13.0,2024.0,0.0,17392.0,11.0,53085.0,35731.0,5367086.0,55754.0,3348809.0,10.0,684.0
South East,25/05/2021,287,555587,8.0,2011.0,1.0,17392.0,9.0,53074.0,25581.0,5331355.0,56671.0,3293055.0,9.0,674.0
South East,24/05/2021,306,555300,9.0,2003.0,0.0,17391.0,11.0,53065.0,13285.0,5305774.0,44953.0,3236384.0,9.0,665.0
South East,23/05/2021,222,554994,8.0,1994.0,1.0,17391.0,3.0,53054.0,16868.0,5292489.0,38445.0,3191431.0,6.0,656.0
South East,22/05/2021,149,554772,6.0,1986.0,0.0,17390.0,3.0,53051.0,34206.0,5275621.0,93748.0,3152986.0,15.0,650.0
South East,21/05/2021,185,554623,3.0,1980.0,0.0,17390.0,6.0,53048.0,34241.0,5241415.0,67386.0,3059238.0,17.0,635.0
South East,20/05/2021,166,554438,7.0,1977.0,1.0,17390.0,8.0,53042.0,42029.0,5207174.0,58740.0,2991852.0,8.0,618.0
South East,19/05/2021,190,554272,7.0,1970.0,0.0,17389.0,5.0,53034.0,41408.0,5165145.0,49703.0,2933112.0,7.0,610.0
South East,18/05/2021,177,554082,8.0,1963.0,0.0,17389.0,6.0,53029.0,27426.0,5123737.0,38955.0,2883409.0,6.0,603.0
South East,17/05/2021,203,553905,11.0,1955.0,0.0,17389.0,2.0,53023.0,13124.0,5096311.0,34923.0,2844454.0,8.0,597.0
South East,16/05/2021,144,553702,5.0,1944.0,0.0,17389.0,7.0,53021.0,15662.0,5083187.0,27926.0,2809531.0,3.0,589.0
South East,15/05/2021,130,553558,4.0,1939.0,0.0,17389.0,7.0,53014.0,33265.0,5067525.0,65340.0,2781605.0,10.0,586.0
South East,14/05/2021,138,553428,8.0,1935.0,0.0,17389.0,2.0,53007.0,32189.0,5034260.0,55034.0,2716265.0,18.0,576.0
South East,13/05/2021,184,553290,7.0,1927.0,0.0,17389.0,2.0,53005.0,29068.0,5002071.0,68302.0,2661231.0,8.0,558.0
South East,12/05/2021,185,553106,17.0,1920.0,0.0,17389.0,4.0,53003.0,22153.0,4973003.0,66586.0,2592929.0,16.0,550.0
South East,11/05/2021,155,552921,4.0,1903.0,2.0,17389.0,5.0,52999.0,16712.0,4950850.0,46156.0,2526343.0,9.0,534.0
South East,10/05/2021,216,552766,10.0,1899.0,0.0,17387.0,5.0,52994.0,14887.0,4934138.0,26020.0,2480187.0,4.0,525.0
South East,09/05/2021,181,552550,10.0,1889.0,1.0,17387.0,6.0,52989.0,17776.0,4919251.0,24035.0,2454167.0,5.0,521.0
South East,08/05/2021,124,552369,5.0,1879.0,2.0,17386.0,7.0,52983.0,26806.0,4901475.0,78181.0,2430132.0,12.0,516.0
South East,07/05/2021,174,552245,6.0,1874.0,2.0,17384.0,8.0,52976.0,19137.0,4874669.0,68578.0,2351951.0,8.0,504.0
South East,06/05/2021,203,552071,9.0,1868.0,2.0,17382.0,8.0,52968.0,16207.0,4855532.0,64461.0,2283373.0,8.0,496.0
South East,05/05/2021,222,551868,20.0,1859.0,0.0,17380.0,7.0,52960.0,17757.0,4839325.0,53998.0,2218912.0,9.0,488.0
South East,04/05/2021,201,551646,8.0,1839.0,1.0,17380.0,3.0,52953.0,20565.0,4821568.0,33097.0,2164914.0,5.0,479.0
South East,03/05/2021,203,551445,14.0,1831.0,0.0,17379.0,7.0,52950.0,9874.0,4801003.0,20530.0,2131817.0,3.0,474.0
South East,02/05/2021,150,551242,5.0,1817.0,3.0,17379.0,10.0,52943.0,12336.0,4791129.0,26749.0,2111287.0,1.0,471.0
South East,01/05/2021,134,551092,6.0,1812.0,1.0,17376.0,1.0,52933.0,22604.0,4778793.0,61915.0,2084538.0,8.0,470.0
South East,30/04/2021,154,550958,10.0,1806.0,2.0,17375.0,9.0,52932.0,22261.0,4756189.0,65591.0,2022623.0,10.0,462.0
South East,29/04/2021,198,550804,19.0,1796.0,2.0,17373.0,7.0,52923.0,18435.0,4733928.0,75394.0,1957032.0,11.0,452.0
South East,28/04/2021,269,550606,11.0,1777.0,0.0,17371.0,10.0,52916.0,16597.0,4715493.0,59244.0,1881638.0,18.0,441.0
South East,27/04/2021,211,550337,8.0,1766.0,1.0,17371.0,12.0,52906.0,13764.0,4698896.0,45819.0,1822394.0,12.0,423.0
South East,26/04/2021,266,550126,17.0,1758.0,0.0,17370.0,8.0,52894.0,14352.0,4685132.0,39438.0,1776575.0,7.0,411.0
South East,25/04/2021,240,549860,11.0,1741.0,0.0,17370.0,9.0,52886.0,13599.0,4670780.0,36702.0,1737137.0,7.0,404.0
South East,24/04/2021,143,549620,7.0,1730.0,2.0,17370.0,7.0,52877.0,24445.0,4657181.0,87027.0,1700435.0,11.0,397.0
South East,23/04/2021,214,549477,22.0,1723.0,1.0,17368.0,17.0,52870.0,19989.0,4632736.0,66380.0,1613408.0,11.0,386.0
South East,22/04/2021,254,549263,13.0,1701.0,1.0,17367.0,11.0,52853.0,21562.0,4612747.0,55914.0,1547028.0,11.0,375.0
South East,21/04/2021,291,549009,14.0,1688.0,2.0,17366.0,17.0,52842.0,21193.0,4591185.0,51020.0,1491114.0,12.0,364.0
South East,20/04/2021,224,548718,20.0,1674.0,1.0,17364.0,18.0,52825.0,17985.0,4569992.0,43648.0,1440094.0,11.0,352.0
South East,19/04/2021,268,548494,10.0,1654.0,3.0,17363.0,13.0,52807.0,18491.0,4552007.0,29784.0,1396446.0,12.0,341.0
South East,18/04/2021,295,548226,7.0,1644.0,1.0,17360.0,19.0,52794.0,12286.0,4533516.0,28633.0,1366662.0,3.0,329.0
South East,17/04/2021,169,547931,4.0,1637.0,0.0,17359.0,12.0,52775.0,20828.0,4521230.0,81173.0,1338029.0,12.0,326.0
South East,16/04/2021,214,547762,9.0,1633.0,0.0,17359.0,8.0,52763.0,17644.0,4500402.0,70229.0,1256856.0,4.0,314.0
South East,15/04/2021,209,547548,11.0,1624.0,1.0,17359.0,13.0,52755.0,16278.0,4482758.0,51378.0,1186627.0,6.0,310.0
South East,14/04/2021,244,547339,12.0,1613.0,1.0,17358.0,10.0,52742.0,12421.0,4466480.0,38935.0,1135249.0,4.0,304.0
South East,13/04/2021,237,547095,15.0,1601.0,3.0,17357.0,17.0,52732.0,6550.0,4454059.0,34591.0,1096314.0,5.0,300.0
South East,12/04/2021,253,546858,16.0,1586.0,3.0,17354.0,25.0,52715.0,3631.0,4447509.0,20881.0,1061723.0,2.0,295.0
South East,11/04/2021,198,546605,4.0,1570.0,1.0,17351.0,20.0,52690.0,3718.0,4443878.0,21821.0,1040842.0,2.0,293.0
South East,10/04/2021,228,546407,6.0,1566.0,1.0,17350.0,8.0,52670.0,10013.0,4440160.0,74998.0,1019021.0,7.0,291.0
South East,09/04/2021,253,546179,5.0,1560.0,0.0,17349.0,14.0,52662.0,7969.0,4430147.0,65535.0,944023.0,7.0,284.0
South East,08/04/2021,312,545926,22.0,1555.0,6.0,17349.0,15.0,52648.0,6346.0,4422178.0,61732.0,878488.0,14.0,277.0
South East,07/04/2021,325,545614,8.0,1533.0,2.0,17343.0,20.0,52633.0,7189.0,4415832.0,59100.0,816756.0,7.0,263.0
South East,06/04/2021,324,545289,9.0,1525.0,2.0,17341.0,20.0,52613.0,7911.0,4408643.0,23181.0,757656.0,2.0,256.0
South East,05/04/2021,205,544965,9.0,1516.0,2.0,17339.0,19.0,52593.0,1321.0,4400732.0,6491.0,734475.0,0.0,254.0
South East,04/04/2021,207,544760,6.0,1507.0,5.0,17337.0,16.0,52574.0,2190.0,4399411.0,3082.0,727984.0,0.0,254.0
South East,03/04/2021,214,544553,5.0,1501.0,4.0,17332.0,14.0,52558.0,7783.0,4397221.0,24592.0,724902.0,3.0,254.0
South East,02/04/2021,223,544339,3.0,1496.0,5.0,17328.0,8.0,52544.0,10791.0,4389438.0,33484.0,700310.0,4.0,251.0
South East,01/04/2021,304,544116,6.0,1493.0,3.0,17323.0,17.0,52536.0,17185.0,4378647.0,60620.0,666826.0,5.0,247.0
South East,31/03/2021,360,543812,12.0,1487.0,7.0,17320.0,17.0,52519.0,27816.0,4361462.0,52187.0,606206.0,4.0,242.0
South East,30/03/2021,310,543452,6.0,1475.0,6.0,17313.0,25.0,52502.0,26835.0,4333646.0,38462.0,554019.0,7.0,238.0
South East,29/03/2021,358,543142,10.0,1469.0,3.0,17307.0,18.0,52477.0,25632.0,4306811.0,21137.0,515557.0,6.0,231.0
South East,28/03/2021,498,542784,6.0,1459.0,3.0,17304.0,30.0,52459.0,31945.0,4281179.0,16504.0,494420.0,3.0,225.0
South East,27/03/2021,327,542286,7.0,1453.0,3.0,17301.0,18.0,52429.0,62604.0,4249234.0,39174.0,477916.0,6.0,222.0
South East,26/03/2021,374,541959,2.0,1446.0,5.0,17298.0,24.0,52411.0,50109.0,4186630.0,38344.0,438742.0,3.0,216.0
South East,25/03/2021,484,541585,6.0,1444.0,3.0,17293.0,21.0,52387.0,46453.0,4136521.0,41655.0,400398.0,10.0,213.0
South East,24/03/2021,624,541101,11.0,1438.0,4.0,17290.0,24.0,52366.0,41865.0,4090068.0,37663.0,358743.0,6.0,203.0
South East,23/03/2021,440,540477,5.0,1427.0,4.0,17286.0,26.0,52342.0,43676.0,4048203.0,27363.0,321080.0,7.0,197.0
South East,22/03/2021,500,540037,6.0,1422.0,8.0,17282.0,36.0,52316.0,48252.0,4004527.0,12654.0,293717.0,2.0,190.0
South East,21/03/2021,510,539537,5.0,1416.0,3.0,17274.0,36.0,52280.0,58091.0,3956275.0,6938.0,281063.0,31.0,188.0
South East,20/03/2021,339,539027,3.0,1411.0,6.0,17271.0,31.0,52244.0,131344.0,3898184.0,9981.0,274125.0,2.0,157.0
South East,19/03/2021,423,538688,11.0,1408.0,14.0,17265.0,42.0,52213.0,102505.0,3766840.0,14294.0,264144.0,25.0,155.0
South East,18/03/2021,451,538265,3.0,1397.0,8.0,17251.0,40.0,52171.0,84619.0,3664335.0,17411.0,249850.0,23.0,130.0
South East,17/03/2021,482,537814,4.0,1394.0,4.0,17243.0,43.0,52131.0,73149.0,3579716.0,15755.0,232439.0,3.0,107.0
South East,16/03/2021,458,537332,3.0,1390.0,10.0,17239.0,53.0,52088.0,66331.0,3506567.0,10555.0,216684.0,3.0,104.0
South East,15/03/2021,573,536874,11.0,1387.0,13.0,17229.0,50.0,52035.0,60465.0,3440236.0,5153.0,206129.0,1.0,101.0
South East,14/03/2021,373,536301,5.0,1376.0,13.0,17216.0,47.0,51985.0,40445.0,3379771.0,2577.0,200976.0,6.0,100.0
South East,13/03/2021,348,535928,4.0,1371.0,12.0,17203.0,38.0,51938.0,90375.0,3339326.0,8362.0,198399.0,2.0,94.0
South East,12/03/2021,463,535580,3.0,1367.0,12.0,17191.0,46.0,51900.0,57487.0,3248951.0,13782.0,190037.0,3.0,92.0
South East,11/03/2021,504,535117,5.0,1364.0,17.0,17179.0,55.0,51854.0,22468.0,3191464.0,10412.0,176255.0,7.0,89.0
South East,10/03/2021,520,534613,7.0,1359.0,10.0,17162.0,67.0,51799.0,28594.0,3168996.0,12845.0,165843.0,3.0,82.0
South East,09/03/2021,548,534093,6.0,1352.0,18.0,17152.0,59.0,51732.0,28961.0,3140402.0,8790.0,152998.0,1.0,79.0
South East,08/03/2021,583,533545,4.0,1346.0,14.0,17134.0,58.0,51673.0,28291.0,3111441.0,4502.0,144208.0,0.0,78.0
South East,07/03/2021,372,532962,7.0,1342.0,12.0,17120.0,65.0,51615.0,24507.0,3083150.0,1534.0,139706.0,0.0,78.0
South East,06/03/2021,416,532590,2.0,1335.0,16.0,17108.0,71.0,51550.0,67292.0,3058643.0,3203.0,138172.0,1.0,78.0
South East,05/03/2021,466,532174,2.0,1333.0,21.0,17092.0,69.0,51479.0,79110.0,2991351.0,4306.0,134969.0,3.0,77.0
South East,04/03/2021,466,531708,5.0,1331.0,24.0,17071.0,77.0,51410.0,40245.0,2912241.0,8024.0,130663.0,1.0,74.0
South East,03/03/2021,538,531242,4.0,1326.0,20.0,17047.0,76.0,51333.0,30357.0,2871996.0,8647.0,122639.0,3.0,73.0
South East,02/03/2021,593,530704,1.0,1322.0,26.0,17027.0,89.0,51257.0,25237.0,2841639.0,6757.0,113992.0,3.0,70.0
South East,01/03/2021,566,530111,8.0,1321.0,31.0,17001.0,99.0,51168.0,23062.0,2816402.0,1700.0,107235.0,3.0,67.0
South East,28/02/2021,453,529545,5.0,1313.0,21.0,16970.0,82.0,51069.0,29242.0,2793340.0,1384.0,105535.0,1.0,64.0
South East,27/02/2021,455,529092,2.0,1308.0,33.0,16949.0,75.0,50987.0,59517.0,2764098.0,2155.0,104151.0,0.0,63.0
South East,26/02/2021,614,528637,5.0,1306.0,22.0,16916.0,94.0,50912.0,69704.0,2704581.0,2583.0,101996.0,4.0,63.0
South East,25/02/2021,758,528023,4.0,1301.0,35.0,16894.0,110.0,50818.0,71132.0,2634877.0,2876.0,99413.0,0.0,59.0
South East,24/02/2021,810,527265,5.0,1297.0,34.0,16859.0,137.0,50708.0,61438.0,2563745.0,2556.0,96537.0,1.0,59.0
South East,23/02/2021,853,526455,8.0,1292.0,38.0,16825.0,130.0,50571.0,43396.0,2502307.0,1728.0,93981.0,3.0,58.0
South East,22/02/2021,1093,525602,7.0,1284.0,44.0,16787.0,113.0,50441.0,25091.0,2458911.0,1469.0,92253.0,0.0,55.0
South East,21/02/2021,776,524509,2.0,1277.0,42.0,16743.0,160.0,50328.0,15915.0,2433820.0,229.0,90784.0,0.0,55.0
South East,20/02/2021,827,523733,2.0,1275.0,48.0,16701.0,113.0,50168.0,51264.0,2417905.0,197.0,90555.0,1.0,55.0
South East,19/02/2021,1035,522906,4.0,1273.0,44.0,16653.0,155.0,50055.0,47985.0,2366641.0,594.0,90358.0,1.0,54.0
South East,18/02/2021,1135,521871,4.0,1269.0,56.0,16609.0,155.0,49900.0,72105.0,2318656.0,666.0,89764.0,2.0,53.0
South East,17/02/2021,1128,520736,6.0,1265.0,54.0,16553.0,183.0,49745.0,66067.0,2246551.0,799.0,89098.0,2.0,51.0
South East,16/02/2021,1211,519608,5.0,1259.0,56.0,16499.0,215.0,49562.0,47488.0,2180484.0,688.0,88299.0,0.0,49.0
South East,15/02/2021,1387,518397,4.0,1254.0,72.0,16443.0,144.0,49347.0,36629.0,2132996.0,171.0,87611.0,1.0,49.0
South East,14/02/2021,833,517010,2.0,1250.0,69.0,16371.0,218.0,49203.0,31108.0,2096367.0,164.0,87440.0,0.0,48.0
South East,13/02/2021,942,516177,4.0,1248.0,61.0,16302.0,167.0,48985.0,75858.0,2065259.0,540.0,87276.0,0.0,48.0
South East,12/02/2021,1293,515235,6.0,1244.0,65.0,16241.0,183.0,48818.0,71976.0,1989401.0,1226.0,86736.0,2.0,48.0
South East,11/02/2021,1295,513942,2.0,1238.0,76.0,16176.0,171.0,48635.0,62120.0,1917425.0,1049.0,85510.0,0.0,46.0
South East,10/02/2021,1435,512647,8.0,1236.0,86.0,16100.0,208.0,48464.0,57675.0,1855305.0,819.0,84461.0,1.0,46.0
South East,09/02/2021,1515,511212,8.0,1228.0,76.0,16014.0,200.0,48256.0,54168.0,1797630.0,654.0,83642.0,0.0,45.0
South East,08/02/2021,1691,509697,6.0,1220.0,98.0,15938.0,234.0,48056.0,43853.0,1743462.0,503.0,82988.0,2.0,45.0
South East,07/02/2021,1238,508006,4.0,1214.0,79.0,15840.0,206.0,47822.0,40836.0,1699609.0,40.0,82485.0,0.0,43.0
South East,06/02/2021,1236,506768,4.0,1210.0,110.0,15761.0,226.0,47616.0,87768.0,1658773.0,115.0,82445.0,0.0,43.0
South East,05/02/2021,1854,505532,9.0,1206.0,107.0,15651.0,235.0,47390.0,67105.0,1571005.0,460.0,82330.0,0.0,43.0
South East,04/02/2021,2159,503678,10.0,1197.0,88.0,15544.0,249.0,47155.0,63445.0,1503900.0,434.0,81870.0,1.0,43.0
South East,03/02/2021,2376,501519,10.0,1187.0,129.0,15456.0,298.0,46906.0,57402.0,1440455.0,588.0,81436.0,2.0,42.0
South East,02/02/2021,2548,499143,10.0,1177.0,127.0,15327.0,297.0,46608.0,51986.0,1383053.0,299.0,80848.0,3.0,40.0
South East,01/02/2021,2861,496595,9.0,1167.0,157.0,15200.0,335.0,46311.0,45844.0,1331067.0,267.0,80549.0,1.0,37.0
South East,31/01/2021,1716,493734,10.0,1158.0,140.0,15043.0,315.0,45976.0,47461.0,1285223.0,257.0,80282.0,0.0,36.0
South East,30/01/2021,2158,492018,9.0,1148.0,159.0,14903.0,349.0,45661.0,71977.0,1237762.0,465.0,80025.0,1.0,36.0
South East,29/01/2021,2856,489860,13.0,1139.0,167.0,14744.0,307.0,45312.0,76997.0,1165785.0,409.0,79560.0,3.0,35.0
South East,28/01/2021,3185,487004,6.0,1126.0,205.0,14577.0,390.0,45005.0,51392.0,1088788.0,319.0,79151.0,2.0,32.0
South East,27/01/2021,3336,483819,6.0,1120.0,204.0,14372.0,400.0,44615.0,35134.0,1037396.0,127.0,78832.0,0.0,30.0
South East,26/01/2021,3726,480483,16.0,1114.0,201.0,14168.0,394.0,44215.0,33887.0,1002262.0,115.0,78705.0,0.0,30.0
South East,25/01/2021,4514,476757,19.0,1098.0,213.0,13967.0,372.0,43821.0,28208.0,968375.0,194.0,78590.0,1.0,30.0
South East,24/01/2021,2257,472243,6.0,1079.0,187.0,13754.0,385.0,43449.0,27727.0,940167.0,188.0,78396.0,0.0,29.0
South East,23/01/2021,3202,469986,7.0,1073.0,229.0,13567.0,453.0,43064.0,72358.0,912440.0,120.0,78208.0,0.0,29.0
South East,22/01/2021,4231,466784,12.0,1066.0,233.0,13338.0,397.0,42611.0,72897.0,840082.0,97.0,78088.0,1.0,29.0
South East,21/01/2021,4553,462553,12.0,1054.0,226.0,13105.0,501.0,42214.0,57666.0,767185.0,159.0,77991.0,2.0,28.0
South East,20/01/2021,4915,458000,8.0,1042.0,226.0,12879.0,558.0,41713.0,45496.0,709519.0,146.0,77832.0,0.0,26.0
South East,19/01/2021,5756,453085,22.0,1034.0,285.0,12653.0,538.0,41155.0,43208.0,664023.0,206.0,77686.0,0.0,26.0
South East,18/01/2021,6750,447329,27.0,1012.0,274.0,12368.0,526.0,40617.0,22615.0,620815.0,228.0,77480.0,0.0,26.0
South East,17/01/2021,4121,440579,11.0,985.0,255.0,12094.0,520.0,40091.0,20732.0,598200.0,51.0,77252.0,1.0,26.0
South East,16/01/2021,4402,436458,12.0,974.0,250.0,11839.0,490.0,39571.0,42183.0,577468.0,110.0,77201.0,1.0,25.0
South East,15/01/2021,6178,432056,20.0,962.0,230.0,11589.0,472.0,39081.0,51794.0,535285.0,387.0,77091.0,2.0,24.0
South East,14/01/2021,6732,425878,28.0,942.0,241.0,11359.0,582.0,38609.0,42030.0,483491.0,1055.0,76704.0,0.0,22.0
South East,13/01/2021,6902,419146,20.0,914.0,235.0,11118.0,622.0,38027.0,37778.0,441461.0,2552.0,75649.0,3.0,22.0
South East,12/01/2021,7389,412244,19.0,894.0,261.0,10883.0,630.0,37405.0,25865.0,403683.0,2238.0,73097.0,0.0,19.0
South East,11/01/2021,9101,404855,34.0,875.0,201.0,10622.0,607.0,36775.0,16208.0,377818.0,2500.0,70859.0,1.0,19.0
South East,10/01/2021,5506,395754,12.0,841.0,191.0,10421.0,583.0,36168.0,19042.0,361610.0,7226.0,68359.0,0.0,18.0
South East,09/01/2021,6011,390248,11.0,829.0,175.0,10230.0,656.0,35585.0,40384.0,342568.0,14141.0,61133.0,1.0,18.0
South East,08/01/2021,7507,384237,23.0,818.0,204.0,10055.0,641.0,34929.0,40845.0,302184.0,12116.0,46992.0,1.0,17.0
South East,07/01/2021,8120,376730,16.0,795.0,191.0,9851.0,661.0,34288.0,33170.0,261339.0,11596.0,34876.0,1.0,16.0
South East,06/01/2021,8725,368610,22.0,779.0,195.0,9660.0,716.0,33627.0,14164.0,228169.0,11605.0,23280.0,1.0,15.0
South East,05/01/2021,10614,359885,30.0,757.0,160.0,9465.0,637.0,32911.0,9849.0,214005.0,6521.0,11675.0,1.0,14.0
South East,04/01/2021,12815,349271,32.0,727.0,166.0,9305.0,657.0,32274.0,5721.0,204156.0,1113.0,5154.0,1.0,13.0
South East,03/01/2021,8545,336456,12.0,695.0,139.0,9139.0,665.0,31617.0,2875.0,198435.0,481.0,4041.0,0.0,12.0
South East,02/01/2021,9747,327911,19.0,683.0,139.0,9000.0,591.0,30952.0,4106.0,195560.0,652.0,3560.0,0.0,12.0
South East,01/01/2021,5639,318164,8.0,664.0,118.0,8861.0,638.0,30361.0,6428.0,191454.0,67.0,2908.0,1.0,12.0
South East,31/12/2020,8654,312525,11.0,656.0,141.0,8743.0,404.0,29723.0,13745.0,185026.0,482.0,2841.0,2.0,11.0
South East,30/12/2020,12370,303871,17.0,645.0,145.0,8602.0,552.0,29319.0,16384.0,171281.0,478.0,2359.0,0.0,9.0
South East,29/12/2020,14954,291501,26.0,628.0,121.0,8457.0,504.0,28767.0,7427.0,154897.0,378.0,1881.0,1.0,9.0
South East,28/12/2020,8069,276547,10.0,602.0,123.0,8336.0,423.0,28263.0,1813.0,147470.0,2.0,1503.0,0.0,8.0
South East,27/12/2020,8160,268478,8.0,592.0,133.0,8213.0,515.0,27840.0,951.0,145657.0,0.0,1501.0,0.0,8.0
South East,26/12/2020,7503,260318,7.0,584.0,111.0,8080.0,421.0,27325.0,207.0,144706.0,2.0,1501.0,0.0,8.0
South East,25/12/2020,2514,252815,2.0,577.0,121.0,7969.0,329.0,26904.0,15.0,144499.0,1.0,1499.0,0.0,8.0
South East,24/12/2020,5823,250301,7.0,575.0,99.0,7848.0,327.0,26575.0,6071.0,144484.0,0.0,1498.0,1.0,8.0
South East,23/12/2020,7153,244478,10.0,568.0,103.0,7749.0,321.0,26248.0,16482.0,138413.0,6.0,1498.0,1.0,7.0
South East,22/12/2020,8532,237325,14.0,558.0,99.0,7646.0,368.0,25927.0,16550.0,121931.0,7.0,1492.0,0.0,6.0
South East,21/12/2020,9038,228793,11.0,544.0,111.0,7547.0,354.0,25559.0,9355.0,105381.0,9.0,1485.0,3.0,6.0
South East,20/12/2020,6111,219755,7.0,533.0,85.0,7436.0,347.0,25205.0,12374.0,96026.0,13.0,1476.0,0.0,3.0
South East,19/12/2020,4028,213644,7.0,526.0,78.0,7351.0,379.0,24858.0,18354.0,83652.0,2.0,1463.0,0.0,3.0
South East,18/12/2020,6344,209616,13.0,519.0,64.0,7273.0,300.0,24479.0,14527.0,65298.0,21.0,1461.0,0.0,3.0
South East,17/12/2020,6019,203272,10.0,506.0,82.0,7209.0,309.0,24179.0,14717.0,50771.0,15.0,1440.0,1.0,3.0
South East,16/12/2020,6134,197253,11.0,496.0,74.0,7127.0,337.0,23870.0,14355.0,36054.0,13.0,1425.0,0.0,2.0
South East,15/12/2020,6135,191119,6.0,485.0,69.0,7053.0,271.0,23533.0,8721.0,21699.0,3.0,1412.0,0.0,2.0
South East,14/12/2020,6088,184984,8.0,479.0,67.0,6984.0,249.0,23262.0,1995.0,12978.0,7.0,1409.0,1.0,2.0
South East,13/12/2020,3726,178896,2.0,471.0,68.0,6917.0,258.0,23013.0,869.0,10983.0,17.0,1402.0,0.0,1.0
South East,12/12/2020,3344,175170,6.0,469.0,53.0,6849.0,262.0,22755.0,1602.0,10114.0,2.0,1385.0,1.0,1.0
South East,11/12/2020,4134,171826,6.0,463.0,68.0,6796.0,235.0,22493.0,2155.0,8512.0,9.0,1383.0,,
South East,10/12/2020,3644,167692,3.0,457.0,49.0,6728.0,259.0,22258.0,1740.0,6357.0,11.0,1374.0,,
South East,09/12/2020,3286,164048,9.0,454.0,55.0,6679.0,232.0,21999.0,1460.0,4617.0,24.0,1363.0,,
South East,08/12/2020,3186,160762,8.0,445.0,63.0,6624.0,203.0,21767.0,1275.0,3157.0,8.0,1339.0,,
South East,07/12/2020,3332,157576,9.0,437.0,37.0,6561.0,204.0,21564.0,,,,,,
South East,06/12/2020,2062,154244,4.0,428.0,45.0,6524.0,195.0,21360.0,,,,,,
South East,05/12/2020,1901,152182,3.0,424.0,44.0,6479.0,187.0,21165.0,,,,,,
South East,04/12/2020,2354,150281,3.0,421.0,56.0,6435.0,175.0,20978.0,,,,,,
South East,03/12/2020,2309,147927,10.0,418.0,56.0,6379.0,208.0,20803.0,,,,,,
South East,02/12/2020,2298,145618,8.0,408.0,44.0,6323.0,179.0,20595.0,,,,,,
South East,01/12/2020,2304,143320,5.0,400.0,48.0,6279.0,134.0,20416.0,,,,,,
South East,30/11/2020,2442,141016,4.0,395.0,33.0,6231.0,152.0,20282.0,,,,,,
South East,29/11/2020,1495,138574,2.0,391.0,49.0,6198.0,164.0,20130.0,,,,,,
South East,28/11/2020,1482,137079,3.0,389.0,36.0,6149.0,147.0,19966.0,,,,,,
South East,27/11/2020,2086,135597,3.0,386.0,39.0,6113.0,124.0,19819.0,,,,,,
South East,26/11/2020,1776,133511,3.0,383.0,48.0,6074.0,136.0,19695.0,,,,,,
South East,25/11/2020,2077,131735,7.0,380.0,53.0,6026.0,166.0,19559.0,,,,,,
South East,24/11/2020,1985,129658,3.0,373.0,38.0,5973.0,148.0,19393.0,,,,,,
South East,23/11/2020,2400,127673,4.0,370.0,45.0,5935.0,158.0,19245.0,,,,,,
South East,22/11/2020,1308,125273,0.0,366.0,41.0,5890.0,144.0,19087.0,,,,,,
South East,21/11/2020,1498,123965,3.0,366.0,32.0,5849.0,174.0,18943.0,,,,,,
South East,20/11/2020,1915,122467,3.0,363.0,32.0,5817.0,145.0,18769.0,,,,,,
South East,19/11/2020,1930,120552,3.0,360.0,37.0,5785.0,201.0,18624.0,,,,,,
South East,18/11/2020,2308,118622,11.0,357.0,42.0,5748.0,164.0,18423.0,,,,,,
South East,17/11/2020,2311,116314,3.0,346.0,30.0,5706.0,141.0,18259.0,,,,,,
South East,16/11/2020,3057,114003,10.0,343.0,34.0,5676.0,139.0,18118.0,,,,,,
